V1,V2,V3,V4,V5,V6,V8,V9,V10,V11,V12,V13,V14,V15,V16,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39
18.734375,96.09131944,12.30416667,13.25833333,5.185069444,10.8978125,6.716145833,29.78402778,36.41521739,13.92083333,18.50354167,10.145,108.0642361,35.12361111,17.00104167,14.00260417,14.37604167,44.33645833,31.82708333,5.773263889,9.638541667,37.23333333,10.5903125,21.52072917,32.02708333,23.615625,23.409375,21.87881944,20.77677083,31.1875,13.425,41.15211806,43.26814815,10.06041667,13.55208333,25.690625,23.259375
24.04791667,87.57407407,17.57083333,13.44645833,6.874652778,10.7875,5.0996875,33.14652778,35.38913043,22.87291667,14.2475,9.942083333,93.32462121,44.62708333,21.62708333,13.88125,19.39166667,46.22708333,35.12083333,9.145833333,12.71458333,48.478125,13.63791667,26.1498913,42.1875,39.06041667,25.18333333,21.71354167,16.83427083,37.45520833,16.50416667,39.40875,40.83208333,15.41145833,16.71041667,32.471875,21.61875
19.359375,88.809375,14.52395833,13.07104167,7.670833333,9.960416667,4.132430556,32.34722222,25.73804348,19.79375,16.88128472,9.444479167,50.68229167,35.403125,19.15625,13.43291667,16.796875,46.37395833,30.48166667,8.208333333,11.81666667,42.28958333,9.840769231,22.28579861,32.77291667,33.58645833,20.66458333,27.53159722,21.15583333,30.14583333,14.41458333,44.94538194,33.14052083,12.08541667,15.10729167,25.02916667,17.20104167
12.94895833,56.06911765,10.61770833,13.15385417,6.432291667,9.058541667,3.487916667,29.91979167,15.91702899,18.39409722,12.15368056,10.27180556,36.08333333,28.246875,17.42708333,13.91833333,12.86875,45.91875,31.83090278,8.734027778,11.965625,41.003125,10.58386676,22.35333333,24.38854167,23.73333333,21.75833333,17.69791667,15.06177083,27.43854167,11.59166667,31.73420139,19.16506944,11.16041667,21.09791667,19.81875,11.46666667
14.24444444,97.96785714,10.41979167,13.56447917,7.786458333,10.0303125,3.2875,31.49201389,31.11449275,18.059375,8.815625,9.898020833,42.90659722,27.93541667,19.71180556,13.96072917,16.44479167,41.76145833,31.75119048,8.280208333,13.50208333,44.87083333,11.32696429,20.64420139,31.41041667,24.16979167,20.97666667,15.25416667,14.04302083,34.68333333,12.79895833,35.53295139,16.89673077,10.13958333,22.37604167,24.45208333,13.02534722
25.96041667,61.653125,13.29342105,13.51979167,7.278125,7.7940625,4.001770833,28.66157407,24.6076087,19.98784722,11.05895833,9.6625,51.896875,35.29479167,20.77604167,13.91572917,17.36145833,44.77083333,33.996875,11.08611111,14.16770833,43.73645833,12.18416667,21.42368056,25.46875,27.83958333,22.9275,17.525,15.46,33.871875,14.88854167,31.58003472,20.23445652,11.01388889,19.99895833,24.38645833,15.05416667
31.72361111,97.24270833,12.859375,13.43989583,5.728125,8.932395833,6.732604167,12.08576389,20.85434783,19.59791667,13.549375,9.902013889,47.38819444,36.9173913,21.39479167,13.9875,16.903125,46.56770833,36.05208333,8.531597222,10.7375,49.646875,12.9803125,19.03371528,35.86145833,35.85833333,22.1125,25.5655303,14.6165625,26.896875,15.028125,31.76763889,20.08916667,15.22916667,18.32708333,28.05520833,14.61666667
31.82604167,113.372549,17.23958333,13.4046875,7.015625,8.124895833,8.764895833,12.64097222,20.28514493,22.68645833,15.14197917,9.667256944,50.46215278,40.66875,22.615625,13.97166667,22.1076087,45.35104167,39.97083333,8.9,10.48645833,51.37916667,14.99760417,19.2690625,35.75625,39.84895833,24.340625,20.00243056,17.68604167,37.909375,15.24761905,21.38655797,37.31201389,14.56458333,18.81458333,31.72537879,16.71770833
30.34090909,97.21111111,14.10833333,13.6934375,7.208333333,7.601145833,6.2815625,12.48298611,24.33586957,23.16041667,18.79947917,9.913690476,54.16956522,31.75,21.02291667,13.94510417,18.38263889,43.37604167,41.01458333,11.50897436,11.55416667,52.0375,13.78270833,20.75392361,33.68923611,32.5875,20.57391304,15.571875,14.26272727,41.00451389,18.41354167,21.94399306,36.11072917,13.22708333,18.70520833,29.43020833,14.76354167
22.1625,79.62301587,16.52083333,13.5603125,10.07708333,11.43,5.212291667,15.45833333,23.37282609,27.18849206,12.88927083,12.28350694,29.78035714,37.11770833,22.48541667,13.92059028,18.98458333,47.58229167,41.85555556,11.225,13.55520833,54.378125,15.22541667,22.38524306,29.2,33.753125,27.05069444,20.62604167,14.47688705,40.515625,20.08125,29.07888889,36.54979167,15.12395833,23.92083333,32.12291667,17.99375
16.63333333,78.65208333,10.553125,13.36885417,4.369791667,10.55885417,3.791875,9.692361111,28.40724638,21.04895833,12.36427083,11.43961806,6.311805556,25.79375,19.953125,13.93958333,41.69683712,41.97604167,28.72916667,6.234375,7.703819444,43.59479167,9.985520833,19.64100694,29.19166667,32.3875,23.54895833,15.453125,14.69104683,30.73020833,11.13020833,31.57517361,32.19972222,11.65833333,18.33020833,25.62291667,12.975
12.62083333,64.24756944,16.01630435,13.25979167,5.962152778,8.652673611,3.803020833,12.83402778,23.21630435,29.35104167,11.91416667,11.05246528,9.152083333,29.71875,22.52708333,13.79552083,64.40909091,42.92604167,38.96856061,7.496527778,6.821875,51.04270833,11.32208333,20.17583333,26.93229167,32.84479167,30.10520833,13.56770833,14.90520661,36.628125,14.97083333,29.64434028,32.47090278,12.43478261,17.434375,28.06354167,10.04007937
14.37743056,75.2375,12.10208333,13.1971875,6.648913043,2.216833333,4.818020833,11.46944444,23.60326087,22.140625,12.48364583,11.39034722,5.907916667,29.45902778,19.90964912,13.81513158,47.30104167,44.653125,34.91145833,12.61875,7.003125,44.19166667,18.02654167,22.36743056,26.42291667,23.36354167,29.8,20.37916667,15.11936639,41.74673913,11.071875,24.45072917,34.29743056,12.225,19.81875,26.98645833,2.194791667
19.16736111,125.5010417,17.0875,12.70517361,6.670652174,8.840294118,4.077395833,17.02430556,28.55797101,24.36041667,9.727210145,11.39642361,9.092028986,34.36493056,22.36805556,13.7228125,52.84270833,41.38229167,31.96847826,9.198958333,9.136458333,42.784375,21.43916667,16.85565217,29.57152778,37.075,28.18854167,16.87916667,15.33352617,40.53125,15.78020833,27.91329861,45.37123188,14.03541667,17.08125,31.72083333,4.877536232
15.83125,157.3600694,15.79078947,12.3065625,6.95326087,7.540625,3.937916667,17.74166667,23.55652174,23.22857143,21.475625,11.24527778,3.532954545,30.38402778,21.87708333,13.5175,43.67954545,40.08402778,29.29409722,9.359027778,9.945833333,40.23043478,18.97822917,15.37864583,26.03458333,29.36590909,25.846875,12.96875,15.54768595,37.04479167,14.11666667,32.2390625,49.545625,14.978125,15.12083333,25.81458333,1.782936508
12.66458333,159.9552083,10.33645833,13.28875,3.975,9.472083333,3.52875,11.83152174,23.24456522,21.07083333,28.06333333,11.75232639,4.94484127,23.32083333,18.53645833,13.8134375,46.74791667,41.14166667,26.53541667,11.14444444,5.7375,35.71666667,17.08677083,16.01305556,20.621875,23.278125,25.50208333,12.1875,15.76184573,36.44270833,9.546875,27.60047101,15.85643939,12.596875,17.24791667,18.68541667,4.635416667
10.565625,143.5166667,7.494791667,13.58791667,2.456521739,10.58041667,4.21125,8.893055556,22.17717391,17.46875,28.37197917,11.3753125,2.573958333,18.359375,15.20833333,13.88583333,34.46875,41.32395833,22.34791667,8.840350877,4.360416667,26.02291667,12.19947917,14.53086806,14.078125,15.50069444,25.81979167,6.925,15.97600551,31.7,6.435416667,28.87545139,23.32014941,11.64791667,15.98229167,17.36979167,2.332986111
11.52395833,194.7447917,8.498958333,13.51677083,3.652173913,10.01322917,4.457083333,10.865625,29.13913043,21.284375,31.4625,11.64336806,2.296666667,17.42916667,13.60833333,13.87197917,39.56979167,40.275,20.85104167,8.344791667,4.043055556,27.66354167,10.71104167,17.41227273,14.753125,21.39666667,24.38645833,8.676041667,16.19016529,25.88809524,6.484375,25.85534722,30.78385943,11.82604167,13.16145833,18.85625,2.278125
19.52291667,248.33125,15.16354167,14.00625,5.590942029,12.08989583,5.498854167,17.76944444,25.13478261,26.234375,37.9909375,12.89225694,3.895833333,31.90416667,23.315625,13.896875,55.46354167,43.16875,29.79270833,8.982291667,7.203125,50.596875,24.68677083,13.59697917,24.98541667,29.36979167,25.54021739,23.20972222,16.40432507,42.14807692,15.05416667,29.02822917,38.24756944,17.08229167,18.52604167,27.43125,3.179513889
24.896875,211.9694444,16.28958333,14.1121875,8.665217391,11.27520833,5.0521875,18.26701389,24.32717391,28.08645833,32.3109375,13.07833333,20.35735294,36.35729167,21.62395833,14.01333333,50.45520833,55.99791667,38.859375,9.636111111,13.59479167,51.68125,24.19829861,14.59534722,28.490625,32.71076389,32.2375,15.11145833,16.61848485,28.73666667,19.26979167,27.73234848,47.13802083,21.02916667,22.325,31.28333333,3.125
15.94548611,166.4315972,10.86052632,13.57708333,4.754347826,10.113125,4.623229167,5.553333333,20.52971014,19.86354167,43.77,13.12807292,33.42430556,23.834375,16.48229167,14.00447917,35.55729167,50.34895833,29.11458333,7.353125,7.371875,33.57673611,16.15979167,13.16142361,15.04166667,17.53020833,23.78695652,11.13958333,16.83264463,27.93020833,11,35.33326389,33.783125,13.85104167,16.18576389,19.49340278,2.285763889
14.62534722,176.181746,9.853125,13.6103125,3.781521739,10.88884058,13.39166667,4.489393939,18.43188406,16.959375,43.46020833,13.05180556,31.25104167,22.62291667,16.64791667,14.28763889,33.565625,49.57708333,30.14375,7.699652778,3.810416667,34.40208333,14.625,13.55548611,14.10625,19.74895833,27.19791667,14.61770833,17.04680441,25.39895833,10.08958333,31.12090278,25.44295455,13.534375,15.32291667,21.74444444,2.50615942
15.99479167,186.5875,11.05104167,13.56302632,4.27173913,8.910394737,15.05356061,6.2734375,17.06231884,16.540625,16.04583333,13.36243056,36.72465278,26.484375,16.94201389,16.6859375,30.99270833,50.66041667,28.73333333,5.946376812,6.322916667,30.225,13.70010417,15.84963768,13.25,19.26041667,25.31354167,18.54479167,17.26096419,26.92843137,12.82708333,43.7303125,20.80527778,15.11458333,17.16875,23.32847222,2.694097222
13.95416667,192.8579545,14.01354167,12.7275,3.704347826,8.397291667,12.77708333,6.199275362,17.27608696,19.41111111,14.18270833,13.18631944,36.59270833,25.74270833,18.73333333,5.433297101,42.10833333,45.26439394,29.89513889,9.173333333,4.046376812,38.73472222,16.61114583,16.52399306,20.27395833,28.69375,23.84761905,8.851041667,17.47512397,35.5254386,13.825,66.28295139,42.65951389,15.703125,21.659375,26.71547619,2.349652778
13.30416667,102.596875,12.12708333,12.08757246,4.734782609,8.534375,9.4678125,5.630357143,16.09565217,16.31666667,12.28114583,12.86427778,30.74548611,24.284375,15.71458333,4.162850877,31.40729167,40.29791667,26.75,6.042708333,5.76875,35.56215278,10.70138889,15.70954861,14.73125,20.31354167,20.89791667,11.02885417,17.68928375,23.24583333,13.20104167,84.38652778,39.42010417,14.05625,14.621875,21.93645833,1.983333333
10.89270833,114.5604167,12.38333333,12.70697917,3.741304348,7.941875,9.33375,19.59038462,25.66847826,18.85208333,12.49010417,12.14642222,30.596875,24.0384058,16.96145833,19.0245098,32.16770833,42.30208333,24.46354167,7.6475,3.934375,34.03645833,5.7525,15.83760417,21.24479167,24.52534722,22.29270833,13.20666667,17.90344353,31.909375,10.10416667,32.21989583,47.98076389,10.375,17.81145833,23.08020833,2.927083333
15.49375,107.0427083,11.31041667,13.19760417,2.944318182,9.878854167,6.595,24.41076389,29.4576087,15.28958333,12.845,11.42856667,35.9375,25.82048611,15.80520833,34.06931373,37.60416667,43.715625,21.6675,5.352777778,3.790625,31.94340278,10.67322917,13.83333333,24.64130435,24.03055556,22.86979167,13.65652174,18.11760331,33.53229167,7.470833333,42.35170139,45.76149306,10.18368056,18.28854167,18.94479167,2.385416667
9.020833333,74.05972222,11.49166667,13.08364583,3.381521739,9.269895833,3.669270833,21.16666667,18.27173913,19.709375,13.91895833,10.71071111,37.27048611,25.24895833,16.48125,32.51791667,32.80625,44.9125,25.34166667,10.16180556,3.586805556,31.51458333,12.41057971,15.28170139,18.85652174,28.22604167,23.159375,10.34965278,18.33176309,29.696875,9.935416667,37.69038194,48.04297101,11.91631944,16.65208333,19.9375,1.686805556
13.64423077,65.18472222,11.98472222,13.22197917,4.469117647,9.634375,2.949791667,17.46458333,13.81911765,17.6462963,13.05711806,9.992855556,33.14791667,25.575,15.29722222,14.40979167,29.74814815,45.09027778,23.71388889,10.025,5.9375,31.75,18.89416667,19.08413194,18.56722222,25.6625,24.25952381,10.58055556,18.54592287,24.84305556,12.14074074,32.44757246,44.61520833,13.275,14.98611111,16.58055556,1.783333333
13.40576923,66.67857143,12.16636905,13.22364583,4.782595346,19.2815625,3.328645833,19.37673611,15.52279681,19.51770452,4.052962963,9.275,33.70659722,25.69203297,16.60091575,14.4546875,29.11956654,45.50327381,23.64126984,9.639835165,6.387912088,33.5389881,18.44916667,16.30111111,19.65136905,25.29203297,25.1900085,11.74130037,18.76008264,25.46959707,12.52667888,29.716875,38.38190476,13.46428571,15.06474359,16.91282051,4.267582418
13.16730769,68.17242063,12.34801587,13.1525,5.096073045,10.38364583,4.799791667,17.78159722,17.22647598,21.38911274,2.56452381,7.954583333,33.91594203,25.80906593,17.90460928,14.156875,28.49098494,45.91626984,23.56865079,9.25467033,6.838324176,35.32797619,14.05583333,12.53059028,20.73551587,24.92156593,26.1204932,12.90204518,18.97424242,26.09613858,12.91261701,35.57756944,26.674,13.65357143,15.14337607,17.24508547,6.751831502
12.92884615,69.66626984,12.5296627,12.9665625,5.409550743,31.6721875,4.980151515,16.93020833,18.93015514,23.26052096,2.0905,5.178876812,33.10798611,25.9260989,19.20830281,13.90052083,27.86240334,46.32926587,23.49603175,8.869505495,7.288736264,37.11696429,10.17770833,11.50152778,21.8196627,24.5510989,27.05097789,14.06278999,19.1884022,26.7226801,13.29855515,32.66381944,16.65489583,13.84285714,15.22200855,17.57735043,9.236080586
12.69038462,71.16011905,12.71130952,12.9025,5.723028442,30.83388787,4.102838915,18.10471014,20.6338343,25.13192918,5.85622549,5.926006944,42.34201389,26.04313187,20.51199634,13.14916667,27.23382173,46.7422619,23.4234127,8.484340659,7.739148352,38.90595238,8.870909091,9.516423611,22.90380952,24.18063187,27.98146259,15.2235348,19.40256198,27.34922161,13.68449328,31.93243056,19.49064815,14.03214286,15.30064103,17.90961538,11.72032967
12.45192308,72.65396825,12.89295635,9.786617647,6.036506141,29.99558824,3.225526316,17.51180556,22.33751347,27.0033374,14.52295455,6.401979167,35.02986111,26.16016484,21.81568987,13.98014706,26.60524013,47.15525794,23.35079365,8.099175824,8.18956044,40.69494048,10.23897059,9.516527778,23.98795635,23.81016484,28.91194728,16.38427961,19.61672176,27.97576313,14.07043142,31.30423611,16.58371528,14.22142857,15.3792735,18.24188034,14.20457875
12.21346154,74.14781746,13.07460317,5.153333333,6.34998384,9.13173913,2.43375,13.99270833,24.04119263,28.87474562,19.9315625,4.485108696,32.91111111,26.2771978,23.11938339,13.94166667,25.97665853,47.56825397,23.2781746,7.714010989,8.639972527,42.48392857,14.6578125,11.53945652,25.07210317,23.4396978,29.84243197,17.54502442,19.83088154,28.60230464,14.45636956,31.01010417,14.09364583,14.41071429,15.45790598,18.5741453,16.68882784
11.975,75.64166667,13.25625,5.870416667,6.663461538,9.773125,3.224270833,19.04057971,25.74487179,30.74615385,21.03145833,3.482246377,35.77638889,26.39423077,24.42307692,13.81125,25.34807692,47.98125,23.20555556,7.328846154,9.090384615,44.27291667,11.84844203,6.544375,26.15625,23.06923077,30.77291667,18.70576923,20.04504132,29.22884615,14.84230769,32.16180556,16.63756944,14.6,15.53653846,18.90641026,19.17307692
20.14166667,68.64920635,16.05119048,5.156458333,7.788043478,8.217604167,4.01125,38.29375,27.8923913,23.85729167,21.16354167,3.269565217,40.6875,28.96521739,23.52708333,13.58083333,14.465625,44.85,25.021875,10.88541667,11.39791667,42.20972222,12.11604167,7.078159722,25.45729167,23.96041667,22.46354167,13.92291667,20.2592011,31.94270833,19.97083333,38.28597826,16.69315789,16.84270833,18.50833333,19.23867521,18.33125
14.42894737,46.13333333,8.497916667,5.357083333,4.735869565,9.579895833,2.320729167,29.03541667,19.76521739,14.57083333,21.14177083,5.889601449,27.759375,23.99166667,15.37395833,14.00822917,9.495833333,43.73159722,22.49649123,6.479513889,7.076388889,28.94583333,12.09145833,6.469097222,10.78541667,12.83958333,23.8,18.51458333,20.47336088,19.98020833,13.20104167,23.22819444,16.15895833,15.49826389,16.003125,19.57094017,12.55208333
8.310416667,84.22118056,9.571875,5.409791667,3.736956522,9.373645833,2.021590909,27.25416667,21.66847826,13.3,17.81155556,5.780075758,30.98611111,24.07881944,14.53125,14.03427083,11.56770833,44.44270833,16.52708333,7.376785714,7.755208333,28.50507246,15.69135417,7.407083333,8.128125,14.54583333,23.91458333,10.3375,20.68752066,20.66145833,14.41145833,17.17482143,16.6459375,14.96875,15.93125,19.90320513,16.7875
8.35,64.12678571,12.14642857,5.453958333,4.791304348,9.585625,4.139166667,29.78368056,18.76086957,14.59375,24.96160714,5.815833333,31.27083333,18.33095238,14.28970588,14.04697917,11.42083333,45.19479167,19.32395833,7.018452381,7.445833333,32.08913043,12.55229167,6.706076389,11.02291667,14.78090278,24.05520833,15.0125,20.90168044,19.30416667,15.76458333,23.13802083,17.24239583,16.15416667,17.35520833,20.23547009,15.665625
13.06041667,60.11666667,11.05795455,5.508541667,6.54384058,9.540104167,3.635735294,32.35659722,18.7076087,15.58854167,23.7775,4.534722222,40.37689394,25.61071429,18.18645833,14.00666667,12.40416667,46.08541667,21.02916667,8.548263889,12.05416667,31.03478261,11.29364583,7.708506944,17.159375,18.19166667,23.040625,18.61296296,21.11584022,20.32395833,18.72982456,67.66881944,15.05010417,16.83586957,16.25416667,20.56773504,14.13229167
13.53923611,76.82875,13.496875,5.081875,6.186956522,10.34104167,2.652708333,29.15798611,27.12282609,20.18229167,24.725625,4.390079365,48.82430556,27.35104167,21.13229167,14.0565625,18.72826087,47.51458333,25.51704545,11.17121212,12.63,33.40072464,11.01072917,6.870208333,21.80104167,23.90520833,25.45543478,18.79895833,21.33,31.28958333,23.84464286,40.21666667,15.48916667,18.19270833,20.60104167,20.9,14.73020833
